Sensor 1,Sensor 3,Sensor 4,Sensor 7,Sensor 9,Sensor 3 Missing,Mode 1,Mode 2,Mode 3,Mode ?,is_sensor_9_missing,Label,Date
-0.3312828290532197,0.6815062494839791,0.5689543397077387,0.2244216905333669,-0.4475879738467584,0,0,0,1,0,0,P,2015-03-14
-1.0082626479005732,1.4050037530315969,1.0362063496556941,1.3566942350497455,0.9457037564514896,0,0,1,0,0,0,P,2015-03-17
-2.5263584359924947,1.3096516415715649,0.6738325118074634,1.043907564076172,0.028896964503658213,0,1,0,0,0,0,N,2015-03-17
-0.9204943562963456,-0.3091155788655566,-0.5033196067463314,0.33774991323584685,0.36103482085682215,0,0,0,1,0,0,N,2015-03-17
-0.142428856176009,-1.354170242409119,-1.281522734850219,-0.5129428656282835,0.9332018870710632,0,0,0,0,1,0,N,2015-03-17
1.0820008806946917,-0.6214764353162684,-0.2423965644311908,-1.7195825741406796,-1.5223478059768807,0,1,0,0,0,0,N,2015-03-17
2.663479000308082,-7.909432886400495e-15,1.4933620701271098,1.1379490994259835,0.33920970364762554,1,1,0,0,0,0,P,2015-03-17
1.3165677700077751,-1.828496364330771,-1.306884591557253,-2.263823694225444,-0.17569053912187338,0,0,0,1,0,0,L,2015-03-17
0.5987141302924377,1.1403077571649298,1.3137665835689758,-1.2913555363705849,0.8278715113727091,0,1,0,0,0,0,P,2015-03-17
0.6206703835382744,2.3061254780425133,2.252552227463112,0.9198751920239496,-0.040601401213915984,0,0,0,0,1,0,P,2015-03-17
0.6173593788556268,1.3052570379075197,1.4310413091789052,-0.7513372843859865,0.5628476749004735,0,0,1,0,0,0,L,2015-03-17
0.2139789418373185,1.566348196771396,1.5830594540710496,-0.5198373924614769,1.033301888844953,0,0,0,1,0,0,P,2015-03-17
0.1991642206381676,-0.8386195220586048,-0.7661779700583111,0.033311465759026125,0.5957956895030427,0,1,0,0,0,0,P,2015-03-17
-0.2942463082512583,0.8559734397833434,0.7500761303360514,0.13945972395715525,0.4488972055914172,0,0,0,1,0,0,P,2015-03-17
0.1620596906204457,-1.1131611399368455,-1.0578275317218508,0.29866578024331225,0.4980132111347079,0,0,0,0,1,0,N,2015-03-17
-1.0844174487769658,-7.909432886400495e-15,-0.5181214155946419,0.11249982823057174,-0.4215454500207683,1,0,0,1,0,0,N,2015-03-18
-0.4721984885008331,0.5352182593351683,0.5678078571212748,-1.8084810244206213,0.07409930175329504,0,0,0,1,0,0,L,2015-03-18
